Time[s], SCL, SDA
0.015507875, 0, 0
0.015617, 1, 0
0.0156435, 0, 0
0.015752625, 1, 0
0.015779, 0, 0
0.01588825, 1, 0
0.015914625, 0, 0
0.016023875, 1, 0
0.01605025, 0, 0
0.0161595, 1, 0
0.016161625, 1, 1
0.016184875, 0, 1
0.016267, 1, 1
0.01627025, 1, 0
0.016294125, 0, 0
0.016403375, 1, 0
0.01642975, 0, 0
0.016538875, 1, 0
0.016565375, 0, 0
0.0166745, 1, 0
0.016701, 0, 0
0.016810125, 1, 0
0.0168365, 0, 0
0.01694575, 1, 0
0.016972125, 0, 0
0.028009, 1, 0
0.0280355, 0, 0
0.028144625, 1, 0
0.028171, 0, 0
0.028280125, 1, 0
0.028306625, 0, 0
0.02841575, 1, 0
0.028418, 1, 1
0.028441125, 0, 1
0.02852325, 1, 1
0.028549625, 0, 1
0.028631625, 1, 1
0.028635, 1, 0
0.028658875, 0, 0
0.028768, 1, 0
0.028794375, 0, 0
0.0289035, 1, 0
0.02893, 0, 0
0.029039125, 1, 0
0.029040625, 1, 1
0.029064625, 0, 1
0.029146625, 1, 1
0.029149125, 1, 0
0.029174, 0, 0
0.02928325, 1, 0
0.029309625, 0, 0
0.02941875, 1, 0
0.029445125, 0, 0
0.029554375, 1, 0
0.02958075, 0, 0
0.02969, 1, 0
0.029716375, 0, 0
0.0298255, 1, 0
0.029825875, 1, 1
0.029851125, 0, 1
0.029933125, 1, 1
0.029934375, 1, 0
0.029960375, 0, 0
0.0300695, 1, 0
0.030095875, 0, 0
0.030205125, 1, 0
0.0302315, 0, 0
0.030340625, 1, 0
0.030367125, 0, 0
0.03047625, 1, 0
0.030502625, 0, 0
0.030611875, 1, 0
0.03063825, 0, 0
0.03473475, 1, 0
0.03476125, 0, 0
0.034870375, 1, 0
0.03489675, 0, 0
0.035006, 1, 0
0.035032375, 0, 0
0.035141625, 1, 0
0.035141875, 1, 1
0.035167125, 0, 1
0.03524925, 1, 1
0.035275625, 0, 1
0.035357625, 1, 1
0.035358875, 1, 0
0.035384875, 0, 0
0.035494125, 1, 0
0.0355205, 0, 0
0.035629625, 1, 0
0.035656, 0, 0
0.035765125, 1, 0
0.035767375, 1, 1
0.035790625, 0, 1
0.035872625, 1, 1
0.035876, 1, 0
0.035899875, 0, 0
0.036009, 1, 0
0.036035375, 0, 0
0.036144625, 1, 0
0.036171, 0, 0
0.036280125, 1, 0
0.0363065, 0, 0
0.03641575, 1, 0
0.036442125, 0, 0
0.03655125, 1, 0
0.036552875, 1, 1
0.03657675, 0, 1
0.03665875, 1, 1
0.03666125, 1, 0
0.036686125, 0, 0
0.03679525, 1, 0
0.036821625, 0, 0
0.036930875, 1, 0
0.03695725, 0, 0
0.037066375, 1, 0
0.03709275, 0, 0
0.037201875, 1, 0
0.037228375, 0, 0
0.0373375, 1, 0
0.037363875, 0, 0
0.04145875, 1, 0
0.041485125, 0, 0
0.04159425, 1, 0
0.041620625, 0, 0
0.041729875, 1, 0
0.04175625, 0, 0
0.041865375, 1, 0
0.041868875, 1, 1
0.041891, 0, 1
0.041973, 1, 1
0.041999375, 0, 1
0.0420815, 1, 1
0.042082625, 1, 0
0.042108625, 0, 0
0.042217875, 1, 0
0.04224425, 0, 0
0.042353375, 1, 0
0.04237975, 0, 0
0.042489, 1, 0
0.042491375, 1, 1
0.0425145, 0, 1
0.042596375, 1, 1
0.04259675, 1, 0
0.04262375, 0, 0
0.042732875, 1, 0
0.04275925, 0, 0
0.0428685, 1, 0
0.042894875, 0, 0
0.043004, 1, 0
0.043030375, 0, 0
0.043139625, 1, 0
0.043166, 0, 0
0.043275125, 1, 0
0.043276625, 1, 1
0.043300625, 0, 1
0.043382625, 1, 1
0.043385, 1, 0
0.04341, 0, 0
0.043519125, 1, 0
0.0435455, 0, 0
0.043654625, 1, 0
0.043681125, 0, 0
0.04379025, 1, 0
0.043816625, 0, 0
0.04392575, 1, 0
0.04395225, 0, 0
0.044061375, 1, 0
0.04408775, 0, 0
0.048183625, 1, 0
0.04821, 0, 0
0.04831925, 1, 0
0.048345625, 0, 0
0.048454875, 1, 0
0.04848125, 0, 0
0.0485905, 1, 0
0.048592, 1, 1
0.048615875, 0, 1
0.048698, 1, 1
0.048724375, 0, 1
0.0488065, 1, 1
0.048809125, 1, 0
0.048833875, 0, 0
0.048943125, 1, 0
0.0489695, 0, 0
0.04907875, 1, 0
0.049105125, 0, 0
0.049214375, 1, 0
0.049214625, 1, 1
0.049239875, 0, 1
0.049322, 1, 1
0.049323125, 1, 0
0.04934925, 0, 0
0.0494585, 1, 0
0.049484875, 0, 0
0.049594125, 1, 0
0.0496205, 0, 0
0.04972975, 1, 0
0.049756125, 0, 0
0.049865375, 1, 0
0.04989175, 0, 0
0.050001, 1, 0
0.050002875, 1, 1
0.0500265, 0, 1
0.0501085, 1, 1
0.05011125, 1, 0
0.05013575, 0, 0
0.050245, 1, 0
0.050271375, 0, 0
0.050380625, 1, 0
0.050407, 0, 0
0.05051625, 1, 0
0.050542625, 0, 0
0.050651875, 1, 0
0.05067825, 0, 0
0.0507875, 1, 0
0.050813875, 0, 0
0.054909375, 1, 0
0.054935875, 0, 0
0.055045, 1, 0
0.055071375, 0, 0
0.0551805, 1, 0
0.055206875, 0, 0
0.055316, 1, 0
0.055318375, 1, 1
0.0553415, 0, 1
0.0554235, 1, 1
0.055449875, 0, 1
0.055531875, 1, 1
0.05553525, 1, 0
0.055559125, 0, 0
0.05566825, 1, 0
0.055694625, 0, 0
0.05580375, 1, 0
0.055830125, 0, 0
0.05593925, 1, 0
0.0559405, 1, 1
0.055964875, 0, 1
0.056046875, 1, 1
0.056049, 1, 0
0.056074125, 0, 0
0.05618325, 1, 0
0.056209625, 0, 0
0.05631875, 1, 0
0.056345125, 0, 0
0.05645425, 1, 0
0.056480625, 0, 0
0.05658975, 1, 0
0.056616125, 0, 0
0.05672525, 1, 0
0.056725375, 1, 1
0.05675075, 0, 1
0.05683275, 1, 1
0.056834, 1, 0
0.05686, 0, 0
0.056969125, 1, 0
0.0569955, 0, 0
0.057104625, 1, 0
0.057131, 0, 0
0.057240125, 1, 0
0.057266625, 0, 0
0.05737575, 1, 0
0.057402125, 0, 0
0.057511375, 1, 0
0.05753775, 0, 0
0.061633125, 1, 0
0.0616595, 0, 0
0.061768625, 1, 0
0.061795125, 0, 0
0.061904125, 1, 0
0.061930625, 0, 0
0.06203975, 1, 0
0.06204175, 1, 1
0.06206525, 0, 1
0.06214725, 1, 1
0.062173625, 0, 1
0.06225575, 1, 1
0.06225875, 1, 0
0.062282875, 0, 0
0.062392, 1, 0
0.0624185, 0, 0
0.062527625, 1, 0
0.062554, 0, 0
0.062663125, 1, 0
0.062664, 1, 1
0.06268875, 0, 1
0.06277075, 1, 1
0.062772375, 1, 0
0.062798, 0, 0
0.062907125, 1, 0
0.0629335, 0, 0
0.063042625, 1, 0
0.063069125, 0, 0
0.06317825, 1, 0
0.063204625, 0, 0
0.06331375, 1, 0
0.06334025, 0, 0
0.063449375, 1, 0
0.0634525, 1, 1
0.063474875, 0, 1
0.063556875, 1, 1
0.06355775, 1, 0
0.063584125, 0, 0
0.063693375, 1, 0
0.06371975, 0, 0
0.063828875, 1, 0
0.06385525, 0, 0
0.063964375, 1, 0
0.063990875, 0, 0
0.0641, 1, 0
0.064126375, 0, 0
0.0642355, 1, 0
0.064261875, 0, 0
0.0683585, 1, 0
0.068384875, 0, 0
0.068494125, 1, 0
0.0685205, 0, 0
0.068629625, 1, 0
0.068656125, 0, 0
0.06876525, 1, 0
0.068766375, 1, 1
0.06879075, 0, 1
0.068872875, 1, 1
0.06889925, 0, 1
0.06898125, 1, 1
0.068983375, 1, 0
0.0690085, 0, 0
0.06911775, 1, 0
0.069144125, 0, 0
0.069253375, 1, 0
0.06927975, 0, 0
0.069388875, 1, 0
0.069392125, 1, 1
0.0694145, 0, 1
0.0694965, 1, 1
0.06949725, 1, 0
0.06952375, 0, 0
0.069632875, 1, 0
0.069659375, 0, 0
0.0697685, 1, 0
0.069794875, 0, 0
0.069904125, 1, 0
0.0699305, 0, 0
0.070039625, 1, 0
0.070066, 0, 0
0.07017525, 1, 0
0.07017725, 1, 1
0.070200625, 0, 1
0.07028275, 1, 1
0.07028575, 1, 0
0.070309875, 0, 0
0.070419125, 1, 0
0.0704455, 0, 0
0.070554625, 1, 0
0.070581, 0, 0
0.070690125, 1, 0
0.070716625, 0, 0
0.07082575, 1, 0
0.070852125, 0, 0
0.07096125, 1, 0
0.07098775, 0, 0
0.0750825, 1, 0
0.075108875, 0, 0
0.075218, 1, 0
0.075244375, 0, 0
0.0753535, 1, 0
0.07538, 0, 0
0.075489125, 1, 0
0.075492, 1, 1
0.075514625, 0, 1
0.075596625, 1, 1
0.075623, 0, 1
0.075705125, 1, 1
0.07570575, 1, 0
0.075732375, 0, 0
0.0758415, 1, 0
0.075867875, 0, 0
0.075977, 1, 0
0.0760035, 0, 0
0.076112625, 1, 0
0.076114375, 1, 1
0.076138125, 0, 1
0.076220125, 1, 1
0.076222875, 1, 0
0.076247625, 0, 0
0.07635675, 1, 0
0.076383125, 0, 0
0.076492375, 1, 0
0.07651875, 0, 0
0.076627875, 1, 0
0.07665425, 0, 0
0.076763375, 1, 0
0.076789875, 0, 0
0.076899, 1, 0
0.07689975, 1, 1
0.0769245, 0, 1
0.0770065, 1, 1
0.07700825, 1, 0
0.07703375, 0, 0
0.077142875, 1, 0
0.077169375, 0, 0
0.0772785, 1, 0
0.077304875, 0, 0
0.077414125, 1, 0
0.0774405, 0, 0
0.077549625, 1, 0
0.077576, 0, 0
0.07768525, 1, 0
0.077711625, 0, 0
0.081807125, 1, 0
0.0818335, 0, 0
0.081942625, 1, 0
0.081969125, 0, 0
0.08207825, 1, 0
0.082104625, 0, 0
0.082213875, 1, 0
0.082217125, 1, 1
0.082239375, 0, 1
0.0823215, 1, 1
0.082347875, 0, 1
0.08243, 1, 1
0.082431125, 1, 0
0.082457125, 0, 0
0.082566375, 1, 0
0.08259275, 0, 0
0.082702, 1, 0
0.082728375, 0, 0
0.0828375, 1, 0
0.082839625, 1, 1
0.082863, 0, 1
0.082945125, 1, 1
0.082948125, 1, 0
0.08297225, 0, 0
0.0830815, 1, 0
0.083107875, 0, 0
0.083217125, 1, 0
0.0832435, 0, 0
0.08335275, 1, 0
0.083379125, 0, 0
0.083488375, 1, 0
0.08351475, 0, 0
0.083623875, 1, 0
0.083624875, 1, 1
0.083649375, 0, 1
0.0837315, 1, 1
0.083733375, 1, 0
0.08375875, 0, 0
0.083868, 1, 0
0.083894375, 0, 0
0.084003625, 1, 0
0.08403, 0, 0
0.08413925, 1, 0
0.084165625, 0, 0
0.08427475, 1, 0
0.08430125, 0, 0
0.084410375, 1, 0
0.08443675, 0, 0
0.08853225, 1, 0
0.088558625, 0, 0
0.08866775, 1, 0
0.088694125, 0, 0
0.08880325, 1, 0
0.088829625, 0, 0
0.08893875, 1, 0
0.08893975, 1, 1
0.08896425, 0, 1
0.08904625, 1, 1
0.089072625, 0, 1
0.089154625, 1, 1
0.089156875, 1, 0
0.089181875, 0, 0
0.089291, 1, 0
0.089317375, 0, 0
0.0894265, 1, 0
0.089452875, 0, 0
0.089562, 1, 0
0.089562375, 1, 1
0.089587625, 0, 1
0.089669625, 1, 1
0.089671, 1, 0
0.089696875, 0, 0
0.089806, 1, 0
0.089832375, 0, 0
0.0899415, 1, 0
0.089967875, 0, 0
0.090077, 1, 0
0.090103375, 0, 0
0.0902125, 1, 0
0.090239, 0, 0
0.090348125, 1, 0
0.09035125, 1, 1
0.090373625, 0, 1
0.090455625, 1, 1
0.0904565, 1, 0
0.090482875, 0, 0
0.090592, 1, 0
0.090618375, 0, 0
0.0907275, 1, 0
0.090753875, 0, 0
0.090863, 1, 0
0.090889375, 0, 0
0.090998625, 1, 0
0.091025, 0, 0
0.091134125, 1, 0
0.0911605, 0, 0
0.095256, 1, 0
0.095282375, 0, 0
0.0953915, 1, 0
0.095417875, 0, 0
0.095527125, 1, 0
0.0955535, 0, 0
0.095662625, 1, 0
0.09566325, 1, 1
0.095688125, 0, 1
0.09577025, 1, 1
0.095796625, 0, 1
0.095878625, 1, 1
0.095880375, 1, 0
0.095905875, 0, 0
0.096015, 1, 0
0.0960415, 0, 0
0.096150625, 1, 0
0.096177, 0, 0
0.09628625, 1, 0
0.096289, 1, 1
0.09631175, 0, 1
0.096393875, 1, 1
0.096394375, 1, 0
0.096421, 0, 0
0.09653025, 1, 0
0.096556625, 0, 0
0.09666575, 1, 0
0.09669225, 0, 0
0.096801375, 1, 0
0.09682775, 0, 0
0.096936875, 1, 0
0.096963375, 0, 0
0.0970725, 1, 0
0.09707375, 1, 1
0.097098, 0, 1
0.09718, 1, 1
0.09718225, 1, 0
0.09720725, 0, 0
0.0973165, 1, 0
0.097342875, 0, 0
0.097452, 1, 0
0.0974785, 0, 0
0.097587625, 1, 0
0.097614, 0, 0
0.097723125, 1, 0
0.0977495, 0, 0
0.09785875, 1, 0
0.097885125, 0, 0
0.10198175, 1, 0
0.102008125, 0, 0
0.102117375, 1, 0
0.10214375, 0, 0
0.102253, 1, 0
0.102279375, 0, 0
0.1023885, 1, 0
0.10239075, 1, 1
0.102414, 0, 1
0.102496, 1, 1
0.102522375, 0, 1
0.102604375, 1, 1
0.1026075, 1, 0
0.102631625, 0, 0
0.10274075, 1, 0
0.10276725, 0, 0
0.102876375, 1, 0
0.10290275, 0, 0
0.103011875, 1, 0
0.10301275, 1, 1
0.1030375, 0, 1
0.1031195, 1, 1
0.10312125, 1, 0
0.10314675, 0, 0
0.103255875, 1, 0
0.10328225, 0, 0
0.103391375, 1, 0
0.103417875, 0, 0
0.103527, 1, 0
0.103553375, 0, 0
0.1036625, 1, 0
0.103688875, 0, 0
0.103798125, 1, 0
0.10380125, 1, 1
0.103823625, 0, 1
0.103905625, 1, 1
0.103906625, 1, 0
0.103932875, 0, 0
0.104042, 1, 0
0.104068375, 0, 0
0.104177625, 1, 0
0.104204, 0, 0
0.104313125, 1, 0
0.1043395, 0, 0
0.10444875, 1, 0
0.104475125, 0, 0
0.10458425, 1, 0
0.104610625, 0, 0
0.1121765, 1, 0
0.112202875, 0, 0
0.112312, 1, 0
0.1123385, 0, 0
0.112447625, 1, 0
0.112474, 0, 0
0.112583125, 1, 0
0.112586125, 1, 1
0.11260875, 0, 1
0.11269075, 1, 1
0.112717125, 0, 1
0.112799125, 1, 1
0.112799875, 1, 0
0.112826375, 0, 0
0.1129355, 1, 0
0.112961875, 0, 0
0.113071125, 1, 0
0.1130975, 0, 0
0.113206625, 1, 0
0.11320875, 1, 1
0.113232125, 0, 1
0.113314125, 1, 1
0.11331725, 1, 0
0.11334125, 0, 0
0.1134505, 1, 0
0.113476875, 0, 0
0.113586, 1, 0
0.113612375, 0, 0
0.1137215, 1, 0
0.113747875, 0, 0
0.113857, 1, 0
0.1138835, 0, 0
0.113992625, 1, 0
0.113994125, 1, 1
0.114018125, 0, 1
0.114100125, 1, 1
0.114102625, 1, 0
0.1141275, 0, 0
0.114236625, 1, 0
0.114263, 0, 0
0.11437225, 1, 0
0.114398625, 0, 0
0.11450775, 1, 0
0.114534125, 0, 0
0.114643375, 1, 0
0.11466975, 0, 0
0.114778875, 1, 0
0.11480525, 0, 0
0.11890175, 1, 0
0.118928125, 0, 0
0.11903725, 1, 0
0.11906375, 0, 0
0.119172875, 1, 0
0.11919925, 0, 0
0.1193085, 1, 0
0.11931025, 1, 1
0.119334, 0, 1
0.119416, 1, 1
0.119442375, 0, 1
0.1195245, 1, 1
0.119527125, 1, 0
0.119551625, 0, 0
0.119660875, 1, 0
0.11968725, 0, 0
0.119796375, 1, 0
0.11982275, 0, 0
0.119932, 1, 0
0.119932625, 1, 1
0.1199575, 0, 1
0.120039625, 1, 1
0.120041125, 1, 0
0.12006675, 0, 0
0.120176, 1, 0
0.120202375, 0, 0
0.1203115, 1, 0
0.120337875, 0, 0
0.120447125, 1, 0
0.1204735, 0, 0
0.120582625, 1, 0
0.120609, 0, 0
0.120718125, 1, 0
0.120721, 1, 1
0.12074375, 0, 1
0.12082575, 1, 1
0.12082625, 1, 0
0.120852875, 0, 0
0.120962125, 1, 0
0.1209885, 0, 0
0.121097625, 1, 0
0.121124, 0, 0
0.121233125, 1, 0
0.1212595, 0, 0
0.12136875, 1, 0
0.121395125, 0, 0
0.12150425, 1, 0
0.121530625, 0, 0
0.125625, 1, 0
0.125651375, 0, 0
0.1257605, 1, 0
0.125787, 0, 0
0.125896, 1, 0
0.1259225, 0, 0
0.12603175, 1, 0
0.126032625, 1, 1
0.12605725, 0, 1
0.12613925, 1, 1
0.126165625, 0, 1
0.12624775, 1, 1
0.12624975, 1, 0
0.126275, 0, 0
0.126384125, 1, 0
0.1264105, 0, 0
0.12651975, 1, 0
0.126546125, 0, 0
0.12665525, 1, 0
0.1266585, 1, 1
0.126680875, 0, 1
0.126762875, 1, 1
0.126763875, 1, 0
0.126790125, 0, 0
0.12689925, 1, 0
0.126925625, 0, 0
0.127034875, 1, 0
0.12706125, 0, 0
0.127170375, 1, 0
0.12719675, 0, 0
0.127306, 1, 0
0.127332375, 0, 0
0.1274415, 1, 0
0.127443875, 1, 1
0.127466875, 0, 1
0.127549, 1, 1
0.12754925, 1, 0
0.127576125, 0, 0
0.12768525, 1, 0
0.12771175, 0, 0
0.127820875, 1, 0
0.12784725, 0, 0
0.127956375, 1, 0
0.12798275, 0, 0
0.128091875, 1, 0
0.12811825, 0, 0
0.128227375, 1, 0
0.12825375, 0, 0
0.132349, 1, 0
0.1323755, 0, 0
0.132484625, 1, 0
0.132511, 0, 0
0.13262025, 1, 0
0.132646625, 0, 0
0.13275575, 1, 0
0.132757875, 1, 1
0.13278125, 0, 1
0.13286325, 1, 1
0.132889625, 0, 1
0.13297175, 1, 1
0.132975, 1, 0
0.132999, 0, 0
0.133108125, 1, 0
0.1331345, 0, 0
0.133243625, 1, 0
0.133270125, 0, 0
0.13337925, 1, 0
0.133380875, 1, 1
0.13340475, 0, 1
0.13348675, 1, 1
0.133489375, 1, 0
0.13351425, 0, 0
0.133623375, 1, 0
0.13364975, 0, 0
0.133759, 1, 0
0.133785375, 0, 0
0.1338945, 1, 0
0.133921, 0, 0
0.134030125, 1, 0
0.1340565, 0, 0
0.13416575, 1, 0
0.134166625, 1, 1
0.13419125, 0, 1
0.134273375, 1, 1
0.134275125, 1, 0
0.134300625, 0, 0
0.13440975, 1, 0
0.134436125, 0, 0
0.134545375, 1, 0
0.13457175, 0, 0
0.134680875, 1, 0
0.13470725, 0, 0
0.1348165, 1, 0
0.134842875, 0, 0
0.134952, 1, 0
0.1349785, 0, 0
0.139073375, 1, 0
0.13909975, 0, 0
0.139208875, 1, 0
0.13923525, 0, 0
0.139344375, 1, 0
0.13937075, 0, 0
0.139479875, 1, 0
0.139481375, 1, 1
0.13950525, 0, 1
0.13958725, 1, 1
0.139613625, 0, 1
0.13969575, 1, 1
0.1396985, 1, 0
0.139722875, 0, 0
0.139832, 1, 0
0.139858375, 0, 0
0.1399675, 1, 0
0.139993875, 0, 0
0.140103, 1, 0
0.140104, 1, 1
0.1401285, 0, 1
0.1402105, 1, 1
0.1402125, 1, 0
0.14023775, 0, 0
0.140346875, 1, 0
0.14037325, 0, 0
0.140482375, 1, 0
0.14050875, 0, 0
0.140617875, 1, 0
0.14064425, 0, 0
0.140753375, 1, 0
0.14077975, 0, 0
0.140888875, 1, 0
0.140889625, 1, 1
0.140914375, 0, 1
0.140996375, 1, 1
0.140998125, 1, 0
0.141023625, 0, 0
0.14113275, 1, 0
0.141159125, 0, 0
0.14126825, 1, 0
0.141294625, 0, 0
0.14140375, 1, 0
0.141430125, 0, 0
0.14153925, 1, 0
0.141565625, 0, 0
0.141674875, 1, 0
0.14170125, 0, 0
0.145796125, 1, 0
0.1458225, 0, 0
0.145931625, 1, 0
0.145958, 0, 0
0.146067125, 1, 0
0.146093625, 0, 0
0.14620275, 1, 0
0.146205875, 1, 1
0.14622825, 0, 1
0.14631025, 1, 1
0.14633675, 0, 1
0.14641875, 1, 1
0.146419875, 1, 0
0.146446, 0, 0
0.146555125, 1, 0
0.1465815, 0, 0
0.146690625, 1, 0
0.146717, 0, 0
0.14682625, 1, 0
0.146829125, 1, 1
0.14685175, 0, 1
0.14693375, 1, 1
0.1469345, 1, 0
0.146961, 0, 0
0.147070125, 1, 0
0.1470965, 0, 0
0.147205625, 1, 0
0.147232125, 0, 0
0.14734125, 1, 0
0.147367625, 0, 0
0.14747675, 1, 0
0.147503125, 0, 0
0.14761225, 1, 0
0.147614875, 1, 1
0.14763775, 0, 1
0.14771975, 1, 1
0.14772025, 1, 0
0.147747, 0, 0
0.147856125, 1, 0
0.1478825, 0, 0
0.147991625, 1, 0
0.148018, 0, 0
0.14812725, 1, 0
0.148153625, 0, 0
0.14826275, 1, 0
0.148289125, 0, 0
0.14839825, 1, 0
0.14842475, 0, 0
0.152520625, 1, 0
0.152547, 0, 0
0.15265625, 1, 0
0.152682625, 0, 0
0.15279175, 1, 0
0.152818125, 0, 0
0.152927375, 1, 0
0.152930375, 1, 1
0.152952875, 0, 1
0.153034875, 1, 1
0.15306125, 0, 1
0.153143375, 1, 1
0.15314425, 1, 0
0.153170625, 0, 0
0.15327975, 1, 0
0.153306125, 0, 0
0.15341525, 1, 0
0.153441625, 0, 0
0.15355075, 1, 0
0.15355325, 1, 1
0.15357625, 0, 1
0.15365825, 1, 1
0.153658625, 1, 0
0.1536855, 0, 0
0.153794625, 1, 0
0.153821, 0, 0
0.153930125, 1, 0
0.153956625, 0, 0
0.15406575, 1, 0
0.154092125, 0, 0
0.15420125, 1, 0
0.154227625, 0, 0
0.15433675, 1, 0
0.15433875, 1, 1
0.154362125, 0, 1
0.154444125, 1, 1
0.154447375, 1, 0
0.154471375, 0, 0
0.1545805, 1, 0
0.154606875, 0, 0
0.154716, 1, 0
0.154742375, 0, 0
0.1548515, 1, 0
0.154877875, 0, 0
0.154987, 1, 0
0.155013375, 0, 0
0.1551225, 1, 0
0.155148875, 0, 0
0.159242875, 1, 0
0.15926925, 0, 0
0.159378375, 1, 0
0.15940475, 0, 0
0.159514, 1, 0
0.159540375, 0, 0
0.1596495, 1, 0
0.15965275, 1, 1
0.159675, 0, 1
0.159757125, 1, 1
0.1597835, 0, 1
0.1598655, 1, 1
0.159866625, 1, 0
0.15989275, 0, 0
0.160001875, 1, 0
0.16002825, 0, 0
0.160137375, 1, 0
0.16016375, 0, 0
0.160272875, 1, 0
0.16027525, 1, 1
0.160298375, 0, 1
0.160380375, 1, 1
0.16038375, 1, 0
0.160407625, 0, 0
0.16051675, 1, 0
0.160543125, 0, 0
0.160652375, 1, 0
0.16067875, 0, 0
0.160787875, 1, 0
0.16081425, 0, 0
0.160923375, 1, 0
0.16094975, 0, 0
0.161058875, 1, 0
0.161060625, 1, 1
0.161084375, 0, 1
0.161166375, 1, 1
0.16116925, 1, 0
0.161193625, 0, 0
0.16130275, 1, 0
0.16132925, 0, 0
0.161438375, 1, 0
0.16146475, 0, 0
0.161573875, 1, 0
0.16160025, 0, 0
0.161709375, 1, 0
0.161735875, 0, 0
0.161845, 1, 0
0.161871375, 0, 0
0.165966375, 1, 0
0.16599275, 0, 0
0.166102, 1, 0
0.166128375, 0, 0
0.1662375, 1, 0
0.166264, 0, 0
0.166373125, 1, 0
0.1663755, 1, 1
0.166398625, 0, 1
0.166480625, 1, 1
0.166507, 0, 1
0.166589, 1, 1
0.166589375, 1, 0
0.16661625, 0, 0
0.1667255, 1, 0
0.166751875, 0, 0
0.166861, 1, 0
0.166887375, 0, 0
0.166996625, 1, 0
0.166998125, 1, 1
0.167022125, 0, 1
0.167104125, 1, 1
0.16710675, 1, 0
0.1671315, 0, 0
0.16724075, 1, 0
0.167267125, 0, 0
0.16737625, 1, 0
0.16740275, 0, 0
0.167511875, 1, 0
0.167538375, 0, 0
0.167647375, 1, 0
0.167673875, 0, 0
0.167783, 1, 0
0.167783875, 1, 1
0.1678085, 0, 1
0.167890625, 1, 1
0.1678925, 1, 0
0.16791775, 0, 0
0.168027, 1, 0
0.168053375, 0, 0
0.168162625, 1, 0
0.168189, 0, 0
0.168298125, 1, 0
0.168324625, 0, 0
0.16843375, 1, 0
0.168460125, 0, 0
0.168569375, 1, 0
0.16859575, 0, 0
0.172690375, 1, 0
0.17271675, 0, 0
0.172825875, 1, 0
0.17285225, 0, 0
0.172961375, 1, 0
0.17298775, 0, 0
0.173096875, 1, 0
0.17309875, 1, 1
0.173122375, 0, 1
0.173204375, 1, 1
0.17323075, 0, 1
0.173312875, 1, 1
0.17331575, 1, 0
0.17334, 0, 0
0.173449125, 1, 0
0.1734755, 0, 0
0.173584625, 1, 0
0.173611125, 0, 0
0.17372025, 1, 0
0.17372125, 1, 1
0.17374575, 0, 1
0.17382775, 1, 1
0.173829625, 1, 0
0.173855, 0, 0
