Time[s], SCL, SDA
0.020829125, 0, 0
0.020938375, 1, 0
0.02094, 1, 1
0.020963875, 0, 1
0.021045875, 1, 1
0.021048375, 1, 0
0.02107325, 0, 0
0.021182375, 1, 0
0.02120875, 0, 0
0.021318, 1, 0
0.021344375, 0, 0
0.0214535, 1, 0
0.021479875, 0, 0
0.021589125, 1, 0
0.0216155, 0, 0
0.021724625, 1, 0
0.021726, 1, 1
0.021750125, 0, 1
0.021832125, 1, 1
0.021834625, 1, 0
0.0218595, 0, 0
0.021968625, 1, 0
0.021995, 0, 0
0.02210425, 1, 0
0.022130625, 0, 0
0.02223975, 1, 0
0.02226625, 0, 0
0.022375375, 1, 0
0.02240175, 0, 0
0.022510875, 1, 0
0.02253725, 0, 0
0.026632875, 1, 0
0.02665925, 0, 0
0.026768375, 1, 0
0.026794875, 0, 0
0.026904, 1, 0
0.026930375, 0, 0
0.027039625, 1, 0
0.0270425, 1, 1
0.027065125, 0, 1
0.02714725, 1, 1
0.027173625, 0, 1
0.02725575, 1, 1
0.027256625, 1, 0
0.027282875, 0, 0
0.027392125, 1, 0
0.0274185, 0, 0
0.02752775, 1, 0
0.027554125, 0, 0
0.02766325, 1, 0
0.027665625, 1, 1
0.02768875, 0, 1
0.027770875, 1, 1
0.027774125, 1, 0
0.027798, 0, 0
0.02790725, 1, 0
0.027933625, 0, 0
0.028042875, 1, 0
0.02806925, 0, 0
0.0281785, 1, 0
0.028204875, 0, 0
0.028314125, 1, 0
0.0283405, 0, 0
0.028449625, 1, 0
0.028451625, 1, 1
0.028475125, 0, 1
0.02855725, 1, 1
0.028560375, 1, 0
0.028584375, 0, 0
0.028693625, 1, 0
0.02872, 0, 0
0.02882925, 1, 0
0.02885575, 0, 0
0.028964875, 1, 0
0.02899125, 0, 0
0.0291005, 1, 0
0.029126875, 0, 0
0.029236125, 1, 0
0.0292625, 0, 0
0.033358375, 1, 0
0.03338475, 0, 0
0.033493875, 1, 0
0.03352025, 0, 0
0.0336295, 1, 0
0.033655875, 0, 0
0.033765, 1, 0
0.033765625, 1, 1
0.0337905, 0, 1
0.033872625, 1, 1
0.033899, 0, 1
0.033981, 1, 1
0.03398275, 1, 0
0.03400825, 0, 0
0.034117375, 1, 0
0.03414375, 0, 0
0.034252875, 1, 0
0.03427925, 0, 0
0.034388375, 1, 0
0.034391625, 1, 1
0.034414, 0, 1
0.034496, 1, 1
0.034497, 1, 0
0.034523125, 0, 0
0.034632375, 1, 0
0.03465875, 0, 0
0.034767875, 1, 0
0.03479425, 0, 0
0.034903375, 1, 0
0.03492975, 0, 0
0.035038875, 1, 0
0.03506525, 0, 0
0.035174375, 1, 0
0.035174625, 1, 1
0.035199875, 0, 1
0.035281875, 1, 1
0.035283375, 1, 0
0.035309125, 0, 0
0.03541825, 1, 0
0.035444625, 0, 0
0.035553875, 1, 0
0.03558025, 0, 0
0.035689375, 1, 0
0.03571575, 0, 0
0.035824875, 1, 0
0.03585125, 0, 0
0.035960375, 1, 0
0.03598675, 0, 0
0.04008175, 1, 0
0.040108125, 0, 0
0.04021725, 1, 0
0.04024375, 0, 0
0.040352875, 1, 0
0.04037925, 0, 0
0.040488375, 1, 0
0.040490875, 1, 1
0.040513875, 0, 1
0.040595875, 1, 1
0.04062225, 0, 1
0.040704375, 1, 1
0.040704875, 1, 0
0.040731625, 0, 0
0.04084075, 1, 0
0.040867125, 0, 0
0.04097625, 1, 0
0.041002625, 0, 0
0.041111875, 1, 0
0.041113875, 1, 1
0.041137375, 0, 1
0.041219375, 1, 1
0.041222375, 1, 0
0.041246625, 0, 0
0.04135575, 1, 0
0.041382125, 0, 0
0.04149125, 1, 0
0.04151775, 0, 0
0.041626875, 1, 0
0.04165325, 0, 0
0.0417625, 1, 0
0.041788875, 0, 0
0.041898, 1, 0
0.04189975, 1, 1
0.0419235, 0, 1
0.0420055, 1, 1
0.04200825, 1, 0
0.04203275, 0, 0
0.042141875, 1, 0
0.042168375, 0, 0
0.0422775, 1, 0
0.042303875, 0, 0
0.042413125, 1, 0
0.0424395, 0, 0
0.042548625, 1, 0
0.042575, 0, 0
0.04268425, 1, 0
0.042710625, 0, 0
0.0468065, 1, 0
0.046833, 0, 0
0.046942125, 1, 0
0.0469685, 0, 0
0.04707775, 1, 0
0.047104125, 0, 0
0.04721325, 1, 0
0.047215625, 1, 1
0.04723875, 0, 1
0.04732075, 1, 1
0.04734725, 0, 1
0.04742925, 1, 1
0.047429625, 1, 0
0.0474565, 0, 0
0.047565625, 1, 0
0.047592, 0, 0
0.04770125, 1, 0
0.047727625, 0, 0
0.04783675, 1, 0
0.047838625, 1, 1
0.04786225, 0, 1
0.04794425, 1, 1
0.04794725, 1, 0
0.0479715, 0, 0
0.048080625, 1, 0
0.048107, 0, 0
0.04821625, 1, 0
0.048242625, 0, 0
0.04835175, 1, 0
0.048378125, 0, 0
0.048487375, 1, 0
0.04851375, 0, 0
0.048622875, 1, 0
0.048624375, 1, 1
0.048648375, 0, 1
0.048730375, 1, 1
0.048733, 1, 0
0.04875775, 0, 0
0.048867, 1, 0
0.048893375, 0, 0
0.0490025, 1, 0
0.049028875, 0, 0
0.049138, 1, 0
0.049164375, 0, 0
0.0492735, 1, 0
0.0493, 0, 0
0.049409125, 1, 0
0.0494355, 0, 0
0.05353025, 1, 0
0.053556625, 0, 0
0.05366575, 1, 0
0.053692125, 0, 0
0.05380125, 1, 0
0.05382775, 0, 0
0.053936875, 1, 0
0.053937625, 1, 1
0.053962375, 0, 1
0.054044375, 1, 1
0.05407075, 0, 1
0.054152875, 1, 1
0.05415475, 1, 0
0.05418, 0, 0
0.05428925, 1, 0
0.054315625, 0, 0
0.05442475, 1, 0
0.05445125, 0, 0
0.054560375, 1, 0
0.054563625, 1, 1
0.054585875, 0, 1
0.054667875, 1, 1
0.054669, 1, 0
0.054695125, 0, 0
0.054804375, 1, 0
0.05483075, 0, 0
0.054939875, 1, 0
0.05496625, 0, 0
0.0550755, 1, 0
0.055101875, 0, 0
0.055211, 1, 0
0.055237375, 0, 0
0.055346625, 1, 0
0.0553495, 1, 1
0.055372125, 0, 1
0.055454125, 1, 1
0.055454875, 1, 0
0.055481375, 0, 0
0.0555905, 1, 0
0.055616875, 0, 0
0.055726125, 1, 0
0.0557525, 0, 0
0.055861625, 1, 0
0.055888, 0, 0
0.055997125, 1, 0
0.0560235, 0, 0
0.056132625, 1, 0
0.056159, 0, 0
0.060254375, 1, 0
0.06028075, 0, 0
0.060389875, 1, 0
0.06041625, 0, 0
0.0605255, 1, 0
0.060551875, 0, 0
0.060661, 1, 0
0.060664, 1, 1
0.060686625, 0, 1
0.060768625, 1, 1
0.060795, 0, 1
0.060877125, 1, 1
0.060878, 1, 0
0.060904375, 0, 0
0.0610135, 1, 0
0.061039875, 0, 0
0.061149, 1, 0
0.0611755, 0, 0
0.061284625, 1, 0
0.061286875, 1, 1
0.061310125, 0, 1
0.061392125, 1, 1
0.061395375, 1, 0
0.061419375, 0, 0
0.0615285, 1, 0
0.061555, 0, 0
0.061664125, 1, 0
0.061690625, 0, 0
0.06179975, 1, 0
0.061826125, 0, 0
0.061935375, 1, 0
0.06196175, 0, 0
0.062071, 1, 0
0.06207275, 1, 1
0.062096375, 0, 1
0.0621785, 1, 1
0.06218125, 1, 0
0.062205625, 0, 0
0.062314875, 1, 0
0.06234125, 0, 0
0.062450375, 1, 0
0.06247675, 0, 0
0.062586, 1, 0
0.062612375, 0, 0
0.0627215, 1, 0
0.062748, 0, 0
0.062857125, 1, 0
0.0628835, 0, 0
0.066979375, 1, 0
0.06700575, 0, 0
0.067114875, 1, 0
0.06714125, 0, 0
0.067250375, 1, 0
0.06727675, 0, 0
0.067385875, 1, 0
0.067387875, 1, 1
0.067411375, 0, 1
0.067493375, 1, 1
0.06751975, 0, 1
0.067601875, 1, 1
0.067605, 1, 0
0.067629, 0, 0
0.067738125, 1, 0
0.0677645, 0, 0
0.067873625, 1, 0
0.0679, 0, 0
0.06800925, 1, 0
0.068010625, 1, 1
0.068034625, 0, 1
0.068116625, 1, 1
0.06811925, 1, 0
0.068144, 0, 0
0.06825325, 1, 0
0.068279625, 0, 0
0.06838875, 1, 0
0.068415125, 0, 0
0.06852425, 1, 0
0.068550625, 0, 0
0.068659875, 1, 0
0.06868625, 0, 0
0.068795375, 1, 0
0.068796625, 1, 1
0.068820875, 0, 1
0.068902875, 1, 1
0.068905125, 1, 0
0.068930125, 0, 0
0.06903925, 1, 0
0.069065625, 0, 0
0.069174875, 1, 0
0.06920125, 0, 0
0.069310375, 1, 0
0.06933675, 0, 0
0.069445875, 1, 0
0.06947225, 0, 0
0.069581375, 1, 0
0.069607875, 0, 0
0.073703375, 1, 0
0.07372975, 0, 0
0.073838875, 1, 0
0.07386525, 0, 0
0.0739745, 1, 0
0.074000875, 0, 0
0.07411, 1, 0
0.07411225, 1, 1
0.0741355, 0, 1
0.0742175, 1, 1
0.074243875, 0, 1
0.074326, 1, 1
0.074326375, 1, 0
0.074353125, 0, 0
0.074462375, 1, 0
0.07448875, 0, 0
0.074597875, 1, 0
0.07462425, 0, 0
0.0747335, 1, 0
0.07473525, 1, 1
0.074758875, 0, 1
0.074840875, 1, 1
0.07484375, 1, 0
0.074868125, 0, 0
0.07497725, 1, 0
0.07500375, 0, 0
0.075112875, 1, 0
0.07513925, 0, 0
0.0752485, 1, 0
0.075274875, 0, 0
0.075384, 1, 0
0.075410375, 0, 0
0.075519625, 1, 0
0.075521, 1, 1
0.075545125, 0, 1
0.075627125, 1, 1
0.075629625, 1, 0
0.0756545, 0, 0
0.075763625, 1, 0
0.07579, 0, 0
0.07589925, 1, 0
0.075925625, 0, 0
0.07603475, 1, 0
0.07606125, 0, 0
0.076170375, 1, 0
0.07619675, 0, 0
0.076306, 1, 0
0.076332375, 0, 0
0.080429, 1, 0
0.080455375, 0, 0
0.080564625, 1, 0
0.080591, 0, 0
0.08070025, 1, 0
0.080726625, 0, 0
0.080835875, 1, 0
0.08083925, 1, 1
0.080861375, 0, 1
0.080943375, 1, 1
0.080969875, 0, 1
0.081051875, 1, 1
0.08105325, 1, 0
0.081079125, 0, 0
0.081188375, 1, 0
0.08121475, 0, 0
0.081324, 1, 0
0.081350375, 0, 0
0.0814595, 1, 0
0.08146225, 1, 1
0.081485, 0, 1
0.081567125, 1, 1
0.0815675, 1, 0
0.081594375, 0, 0
0.0817035, 1, 0
0.081729875, 0, 0
0.081839125, 1, 0
0.0818655, 0, 0
0.081974625, 1, 0
0.082001125, 0, 0
0.08211025, 1, 0
0.082136625, 0, 0
0.08224575, 1, 0
0.082247625, 1, 1
0.08227125, 0, 1
0.08235325, 1, 1
0.08235625, 1, 0
0.0823805, 0, 0
0.082489625, 1, 0
0.082516, 0, 0
0.082625125, 1, 0
0.0826515, 0, 0
0.082760625, 1, 0
0.082787125, 0, 0
0.08289625, 1, 0
0.082922625, 0, 0
0.08303175, 1, 0
0.083058125, 0, 0
0.08715275, 1, 0
0.087179125, 0, 0
0.08728825, 1, 0
0.087314625, 0, 0
0.087423875, 1, 0
0.08745025, 0, 0
0.087559375, 1, 0
0.087560125, 1, 1
0.087584875, 0, 1
0.087666875, 1, 1
0.08769325, 0, 1
0.087775375, 1, 1
0.087777375, 1, 0
0.087802625, 0, 0
0.08791175, 1, 0
0.087938125, 0, 0
0.08804725, 1, 0
0.088073625, 0, 0
0.08818275, 1, 0
0.088183, 1, 1
0.088208375, 0, 1
0.088290375, 1, 1
0.088291625, 1, 0
0.088317625, 0, 0
0.08842675, 1, 0
0.08845325, 0, 0
0.088562375, 1, 0
0.08858875, 0, 0
0.088697875, 1, 0
0.08872425, 0, 0
0.088833375, 1, 0
0.08885975, 0, 0
0.088969, 1, 0
0.088972125, 1, 1
0.0889945, 0, 1
0.0890765, 1, 1
0.089077625, 1, 0
0.08910375, 0, 0
0.089212875, 1, 0
0.089239375, 0, 0
0.0893485, 1, 0
0.089374875, 0, 0
0.089484125, 1, 0
0.0895105, 0, 0
0.089619625, 1, 0
0.089646, 0, 0
0.08975525, 1, 0
0.089781625, 0, 0
0.097349625, 1, 0
0.097376, 0, 0
0.09748525, 1, 0
0.09751175, 0, 0
0.097620875, 1, 0
0.09764725, 0, 0
0.0977565, 1, 0
0.097757125, 1, 1
0.097782, 0, 1
0.097864125, 1, 1
0.0978905, 0, 1
0.097972625, 1, 1
0.09797425, 1, 0
0.09799975, 0, 0
0.098109, 1, 0
0.098135375, 0, 0
0.098244625, 1, 0
0.098271, 0, 0
0.098380125, 1, 0
0.09838325, 1, 1
0.09840575, 0, 1
0.09848775, 1, 1
0.09848875, 1, 0
0.098515, 0, 0
0.09862425, 1, 0
0.098650625, 0, 0
0.09875975, 1, 0
0.098786125, 0, 0
0.098895375, 1, 0
0.09892175, 0, 0
0.099031, 1, 0
0.099057375, 0, 0
0.0991665, 1, 0
0.09916925, 1, 1
0.099192125, 0, 1
0.099274125, 1, 1
0.099274625, 1, 0
0.099301375, 0, 0
0.0994105, 1, 0
0.099436875, 0, 0
0.099546, 1, 0
0.099572375, 0, 0
0.099681625, 1, 0
0.099708, 0, 0
0.099817125, 1, 0
0.0998435, 0, 0
0.099952625, 1, 0
0.099979125, 0, 0
0.104074125, 1, 0
0.1041005, 0, 0
0.10420975, 1, 0
0.104236125, 0, 0
0.10434525, 1, 0
0.104371625, 0, 0
0.104480875, 1, 0
0.104481875, 1, 1
0.104506375, 0, 1
0.104588375, 1, 1
0.10461475, 0, 1
0.104696875, 1, 1
0.104699, 1, 0
0.104724125, 0, 0
0.10483325, 1, 0
0.104859625, 0, 0
0.104968875, 1, 0
0.10499525, 0, 0
0.105104375, 1, 0
0.10510475, 1, 1
0.10513, 0, 1
0.105212, 1, 1
0.105213375, 1, 0
0.10523925, 0, 0
0.105348375, 1, 0
0.10537475, 0, 0
0.105484, 1, 0
0.105510375, 0, 0
0.1056195, 1, 0
0.105645875, 0, 0
0.105755, 1, 0
0.105781375, 0, 0
0.105890625, 1, 0
0.105893875, 1, 1
0.105916125, 0, 1
0.105998125, 1, 1
0.10599925, 1, 0
0.106025375, 0, 0
0.1061345, 1, 0
0.106160875, 0, 0
0.106270125, 1, 0
0.1062965, 0, 0
0.106405625, 1, 0
0.106432, 0, 0
0.106541125, 1, 0
0.106567625, 0, 0
0.10667675, 1, 0
0.106703125, 0, 0
0.110799375, 1, 0
0.11082575, 0, 0
0.110934875, 1, 0
0.110961375, 0, 0
0.1110705, 1, 0
0.111097, 0, 0
0.111206125, 1, 0
0.11120775, 1, 1
0.111231625, 0, 1
0.11131375, 1, 1
0.111340125, 0, 1
0.111422125, 1, 1
0.111425, 1, 0
0.111449375, 0, 0
0.111558625, 1, 0
0.111585, 0, 0
0.11169425, 1, 0
0.111720625, 0, 0
0.111829875, 1, 0
0.11183075, 1, 1
0.111855375, 0, 1
0.1119375, 1, 1
0.11193925, 1, 0
0.11196475, 0, 0
0.112074, 1, 0
0.112100375, 0, 0
0.112209625, 1, 0
0.112236, 0, 0
0.11234525, 1, 0
0.112371625, 0, 0
0.112480875, 1, 0
0.11250725, 0, 0
0.1126165, 1, 0
0.112619875, 1, 1
0.112642, 0, 1
0.112724125, 1, 1
0.112725125, 1, 0
0.112751375, 0, 0
0.112860625, 1, 0
0.112887, 0, 0
0.11299625, 1, 0
0.113022625, 0, 0
0.113131875, 1, 0
0.113158375, 0, 0
0.1132675, 1, 0
0.113294, 0, 0
0.113403125, 1, 0
0.113429625, 0, 0
0.117526, 1, 0
0.117552375, 0, 0
0.1176615, 1, 0
0.117687875, 0, 0
0.117797, 1, 0
0.1178235, 0, 0
0.117932625, 1, 0
0.117935625, 1, 1
0.117958125, 0, 1
0.11804025, 1, 1
0.118066625, 0, 1
0.118148625, 1, 1
0.1181495, 1, 0
0.118175875, 0, 0
0.118285, 1, 0
0.118311375, 0, 0
0.118420625, 1, 0
0.118447, 0, 0
0.118556125, 1, 0
0.118558375, 1, 1
0.118581625, 0, 1
0.118663625, 1, 1
0.118666875, 1, 0
0.118690875, 0, 0
0.1188, 1, 0
0.118826375, 0, 0
0.1189355, 1, 0
0.118962, 0, 0
0.119071125, 1, 0
0.1190975, 0, 0
0.11920675, 1, 0
0.119233125, 0, 0
0.11934225, 1, 0
0.119344125, 1, 1
0.11936775, 0, 1
0.119449875, 1, 1
0.119452625, 1, 0
0.119477, 0, 0
0.11958625, 1, 0
0.119612625, 0, 0
0.119721875, 1, 0
0.11974825, 0, 0
0.119857375, 1, 0
0.11988375, 0, 0
0.119993, 1, 0
0.120019375, 0, 0
0.1201285, 1, 0
0.120155, 0, 0
0.124250875, 1, 0
0.12427725, 0, 0
0.124386375, 1, 0
0.12441275, 0, 0
0.124522, 1, 0
0.124548375, 0, 0
0.1246575, 1, 0
0.12465925, 1, 1
0.124683, 0, 1
0.124765, 1, 1
0.124791375, 0, 1
0.1248735, 1, 1
0.1248765, 1, 0
0.12490075, 0, 0
0.125009875, 1, 0
0.12503625, 0, 0
0.1251455, 1, 0
0.125171875, 0, 0
0.125281, 1, 0
0.12528225, 1, 1
0.125306625, 0, 1
0.125388625, 1, 1
0.125390875, 1, 0
0.125415875, 0, 0
0.125525125, 1, 0
0.1255515, 0, 0
0.125660625, 1, 0
0.125687, 0, 0
0.125796125, 1, 0
0.125822625, 0, 0
0.12593175, 1, 0
0.125958125, 0, 0
0.126067375, 1, 0
0.12606825, 1, 1
0.126092875, 0, 1
0.126174875, 1, 1
0.126176875, 1, 0
0.126202125, 0, 0
0.126311375, 1, 0
0.12633775, 0, 0
0.126446875, 1, 0
0.12647325, 0, 0
0.1265825, 1, 0
0.126608875, 0, 0
0.126718125, 1, 0
0.1267445, 0, 0
0.126853625, 1, 0
0.12688, 0, 0
0.130977125, 1, 0
0.1310035, 0, 0
0.131112625, 1, 0
0.131139125, 0, 0
0.13124825, 1, 0
0.131274625, 0, 0
0.131383875, 1, 0
0.131387, 1, 1
0.131409375, 0, 1
0.131491375, 1, 1
0.131517875, 0, 1
0.131599875, 1, 1
0.131601125, 1, 0
0.131627125, 0, 0
0.13173625, 1, 0
0.131762625, 0, 0
0.131871875, 1, 0
0.13189825, 0, 0
0.132007375, 1, 0
0.132010375, 1, 1
0.132033, 0, 1
0.132115, 1, 1
0.13211575, 1, 0
0.13214225, 0, 0
0.132251375, 1, 0
0.132277875, 0, 0
0.132387, 1, 0
0.132413375, 0, 0
0.1325225, 1, 0
0.132549, 0, 0
0.132658125, 1, 0
0.1326845, 0, 0
0.132793625, 1, 0
0.13279625, 1, 1
0.132819125, 0, 1
0.13290125, 1, 1
0.13290175, 1, 0
0.132928375, 0, 0
0.133037625, 1, 0
0.133064, 0, 0
0.133173125, 1, 0
0.1331995, 0, 0
0.133308625, 1, 0
0.133335125, 0, 0
0.13344425, 1, 0
0.133470625, 0, 0
0.133579875, 1, 0
0.13360625, 0, 0
0.137701375, 1, 0
0.13772775, 0, 0
0.137836875, 1, 0
0.13786325, 0, 0
0.1379725, 1, 0
0.137998875, 0, 0
0.138108, 1, 0
0.13810825, 1, 1
0.1381335, 0, 1
0.138215625, 1, 1
0.138242, 0, 1
0.138324125, 1, 1
0.13832575, 1, 0
0.13835125, 0, 0
0.1384605, 1, 0
0.138486875, 0, 0
0.138596, 1, 0
0.138622375, 0, 0
0.138731625, 1, 0
0.138734875, 1, 1
0.138757125, 0, 1
0.138839125, 1, 1
0.138840375, 1, 0
0.138866375, 0, 0
0.138975625, 1, 0
0.139002, 0, 0
0.139111125, 1, 0
0.1391375, 0, 0
0.13924675, 1, 0
0.139273125, 0, 0
0.13938225, 1, 0
0.139408625, 0, 0
0.139517875, 1, 0
0.139521, 1, 1
0.139543375, 0, 1
0.1396255, 1, 1
0.1396265, 1, 0
0.139652625, 0, 0
0.139761875, 1, 0
0.13978825, 0, 0
0.1398975, 1, 0
0.139923875, 0, 0
0.140033, 1, 0
0.1400595, 0, 0
0.140168625, 1, 0
0.140195, 0, 0
0.14030425, 1, 0
0.140330625, 0, 0
0.144427, 1, 0
0.144453375, 0, 0
0.144562625, 1, 0
0.144589, 0, 0
0.14469825, 1, 0
0.144724625, 0, 0
0.144833875, 1, 0
0.144835125, 1, 1
0.144859375, 0, 1
0.144941375, 1, 1
0.14496775, 0, 1
0.145049875, 1, 1
0.14505225, 1, 0
0.145077125, 0, 0
0.145186375, 1, 0
0.14521275, 0, 0
0.145322, 1, 0
0.145348375, 0, 0
0.145457625, 1, 0
0.145458, 1, 1
0.145483125, 0, 1
0.14556525, 1, 1
0.1455665, 1, 0
0.1455925, 0, 0
0.145701625, 1, 0
0.145728125, 0, 0
0.14583725, 1, 0
0.145863625, 0, 0
0.145972875, 1, 0
0.14599925, 0, 0
0.1461085, 1, 0
0.146134875, 0, 0
0.146244, 1, 0
0.14624675, 1, 1
0.146269625, 0, 1
0.146351625, 1, 1
0.146352125, 1, 0
0.146378875, 0, 0
0.146488, 1, 0
0.1465145, 0, 0
0.146623625, 1, 0
0.14665, 0, 0
0.14675925, 1, 0
0.146785625, 0, 0
0.14689475, 1, 0
0.146921125, 0, 0
0.147030375, 1, 0
0.14705675, 0, 0
0.151152125, 1, 0
0.1511785, 0, 0
0.151287625, 1, 0
0.151314, 0, 0
0.151423125, 1, 0
0.151449625, 0, 0
0.15155875, 1, 0
0.151559125, 1, 1
0.15158425, 0, 1
0.15166625, 1, 1
0.151692625, 0, 1
0.151774625, 1, 1
0.151776375, 1, 0
0.151801875, 0, 0
0.151911, 1, 0
0.151937375, 0, 0
0.1520465, 1, 0
0.152072875, 0, 0
0.152182125, 1, 0
0.15218525, 1, 1
0.152207625, 0, 1
0.152289625, 1, 1
0.152290625, 1, 0
0.152316875, 0, 0
0.152426, 1, 0
0.152452375, 0, 0
0.1525615, 1, 0
0.152588, 0, 0
0.152697125, 1, 0
0.1527235, 0, 0
0.152832625, 1, 0
0.152859, 0, 0
0.152968125, 1, 0
0.152971, 1, 1
0.15299375, 0, 1
0.15307575, 1, 1
0.153076375, 1, 0
0.153103, 0, 0
0.153212125, 1, 0
0.1532385, 0, 0
0.15334775, 1, 0
0.153374125, 0, 0
0.15348325, 1, 0
0.153509625, 0, 0
0.15361875, 1, 0
0.15364525, 0, 0
0.153754375, 1, 0
0.15378075, 0, 0
0.157876375, 1, 0
0.157902875, 0, 0
0.158012, 1, 0
0.158038375, 0, 0
0.158147625, 1, 0
0.158174, 0, 0
0.158283125, 1, 0
0.158284, 1, 1
0.15830875, 0, 1
0.15839075, 1, 1
0.158417125, 0, 1
0.15849925, 1, 1
0.158501125, 1, 0
0.1585265, 0, 0
0.158635625, 1, 0
0.158662, 0, 0
0.15877125, 1, 0
0.158797625, 0, 0
0.15890675, 1, 0
0.158909875, 1, 1
0.158932375, 0, 1
0.159014375, 1, 1
0.159015125, 1, 0
0.159041625, 0, 0
0.15915075, 1, 0
0.159177125, 0, 0
0.159286375, 1, 0
0.15931275, 0, 0
0.159421875, 1, 0
0.15944825, 0, 0
0.1595575, 1, 0
0.159583875, 0, 0
0.159693, 1, 0
0.1596955, 1, 1
0.1597185, 0, 1
0.1598005, 1, 1
0.159801, 1, 0
0.15982775, 0, 0
0.159936875, 1, 0
0.159963375, 0, 0
0.1600725, 1, 0
0.160098875, 0, 0
0.160208, 1, 0
0.160234375, 0, 0
0.160343625, 1, 0
0.16037, 0, 0
0.160479125, 1, 0
0.1605055, 0, 0
0.164602, 1, 0
0.164628375, 0, 0
0.164737625, 1, 0
0.164764, 0, 0
0.164873125, 1, 0
0.1648995, 0, 0
0.16500875, 1, 0
0.1650115, 1, 1
0.16503425, 0, 1
0.165116375, 1, 1
0.16514275, 0, 1
0.16522475, 1, 1
0.165225375, 1, 0
0.165252, 0, 0
0.165361125, 1, 0
0.1653875, 0, 0
0.16549675, 1, 0
0.165523125, 0, 0
0.16563225, 1, 0
0.16563425, 1, 1
0.16565775, 0, 1
0.16573975, 1, 1
0.165742875, 1, 0
0.165767, 0, 0
0.165876125, 1, 0
0.1659025, 0, 0
0.16601175, 1, 0
